index,pos,vel,duty
1639,-19.1602,-0.3493,-59
1640,-19.1602,-0.3144,-58
1641,-19.1821,-2.4802,-58
1642,-19.1821,-2.2322,-57
1643,-19.2041,-4.2062,-57
1644,-19.2261,-5.9829,-56
1645,-19.1602,1.2072,-56
1646,-19.2041,-3.3080,-59
1647,-19.2041,-2.9772,-59
1648,-19.2041,-2.6795,-57
1649,-19.1821,-0.2143,-57
1650,-19.2480,-6.7847,-58
1651,-19.2041,-1.7117,-58
1652,-19.1382,5.0513,-57
1653,-19.1821,0.1516,-57
1654,-19.1602,2.3337,-58
1655,-19.4238,-24.2668,-58
1656,-19.1821,2.3298,-47
1657,-19.1382,6.4913,-47
1658,-19.2041,-0.7496,-59
1659,-19.2700,-7.2664,-59
1660,-19.2920,-8.7371,-55
1661,-19.2261,-1.2716,-55
1662,-19.2041,1.0529,-57
1663,-19.2041,0.9476,-57
1664,-19.2261,-1.3444,-59
1665,-19.2700,-5.6045,-59
1666,-19.2041,1.5477,-56
1667,-19.3140,-9.5934,-56
1668,-19.2261,0.1550,-54
1669,-19.2480,-2.0577,-54
1670,-19.1821,4.7398,-57
1671,-19.1382,8.6604,-57
1672,-19.3140,-9.7838,-62
1673,-19.1821,4.3782,-62
1674,-19.2261,-0.4542,-60
1675,-19.2480,-2.6060,-60
1676,-19.3799,-15.5290,-57
1677,-19.2700,-2.9898,-57
1678,-19.2700,-2.6908,-57
1679,-19.2700,-2.4217,-57
1680,-19.2700,-2.1795,-57
1681,-19.2920,-4.1589,-57
1682,-19.2480,0.6516,-56
1683,-19.1602,9.3755,-56
1684,-19.1162,12.8324,-62
1685,-19.2041,2.7601,-62
1686,-19.2700,-4.1077,-59
1687,-19.2920,-5.8942,-59
1688,-19.3579,-11.8965,-55
1689,-19.2480,0.2794,-55
1690,-19.1821,6.8433,-58
1691,-19.1602,8.3562,-58
1692,-19.1821,5.3233,-62
1693,-19.2261,0.3965,-62
1694,-19.2261,0.3568,-58
1695,-19.2480,-1.8761,-58
1696,-19.2041,2.7060,-57
1697,-19.2261,0.2382,-57
1698,-19.2261,0.2143,-58
1699,-19.2041,2.3902,-58
1700,-19.2261,-0.0461,-59
1701,-19.2480,-2.2388,-59
1702,-19.2700,-4.2122,-57
1703,-19.1821,4.9981,-57
1704,-19.1602,6.6956,-60
1705,-19.2700,-4.9603,-60
1706,-19.3140,-8.8588,-56
1707,-19.2261,0.8161,-56
1708,-19.3140,-8.0545,-59
1709,-19.4238,-18.2354,-59
1710,-19.2480,1.1663,-50
1711,-19.4019,-14.3312,-50
1712,-19.2920,-1.9118,-52
1713,-19.3359,-6.1151,-52
1714,-19.4238,-14.2927,-55
1715,-19.2700,2.5174,-55
1716,-19.2480,4.4630,-59
1717,-19.3359,-4.7724,-59
1718,-19.2261,6.6912,-56
1719,-19.2480,3.8248,-56
1720,-19.2480,3.4423,-60
1721,-19.2700,0.9008,-60
1722,-19.3359,-5.7811,-59
1723,-19.2700,1.3888,-59
1724,-19.2480,3.4472,-59
1725,-19.2041,7.4970,-59
1726,-19.3799,-10.8308,-61
1727,-19.2480,3.4359,-61
1728,-19.3359,-5.6968,-60
1729,-19.2700,1.4647,-60
1730,-19.2041,7.9100,-59
1731,-19.3359,-6.0646,-59
1732,-19.2480,3.3310,-55
1733,-19.2480,2.9979,-55
1734,-19.3140,-3.8937,-60
1735,-19.2261,5.2847,-60
1736,-19.2480,2.5590,-61
1737,-19.2700,0.1058,-61
1738,-19.2920,-2.1020,-58
1739,-19.2480,2.5027,-58
1740,-19.2700,0.0552,-59
1741,-19.3140,-4.3449,-59
1742,-19.3140,-3.9104,-56
1743,-19.2261,5.2697,-56
1744,-19.2700,0.3482,-61
1745,-19.3140,-4.0811,-61
1746,-19.2700,0.7215,-56
1747,-19.2920,-1.5479,-56
1748,-19.3140,-3.5904,-58
1749,-19.4678,-18.6122,-58
1750,-19.2920,0.8271,-50
1751,-19.2700,2.9417,-50
1752,-19.2041,9.2393,-59
1753,-19.2920,-0.4737,-59
1754,-19.3579,-7.0181,-58
1755,-19.3140,-1.9218,-58
1756,-19.2920,0.4677,-57
1757,-19.3359,-3.9736,-57
1758,-19.2920,0.8183,-56
1759,-19.3140,-1.4608,-56
1760,-19.3359,-3.5120,-58
1761,-19.2480,5.6283,-58
1762,-19.3140,-1.5264,-61
1763,-19.2261,7.4153,-61
1764,-19.3359,-4.3125,-62
1765,-19.3579,-6.0785,-62
1766,-19.3799,-7.6680,-56
1767,-19.3579,-4.7039,-56
1768,-19.2480,6.7528,-56
1769,-19.2480,6.0775,-56
1770,-19.4238,-12.1083,-61
1771,-19.4019,-8.7002,-61
1772,-19.3359,-1.2384,-54
1773,-19.3799,-5.5091,-54
1774,-19.2920,3.8309,-56
1775,-19.2920,3.4478,-56
1776,-19.3799,-5.6861,-60
1777,-19.3359,-0.7229,-60
1778,-19.3579,-2.8479,-58
1779,-19.4897,-15.7467,-58
1780,-19.3799,-3.1857,-51
1781,-19.3799,-2.8671,-51
1782,-19.3359,1.8141,-57
1783,-19.3140,3.8300,-57
1784,-19.4458,-9.7366,-60
1785,-19.3579,0.0261,-60
1786,-19.3799,-2.1738,-58
1787,-19.3359,2.4381,-58
1788,-19.4019,-4.3975,-59
1789,-19.3799,-1.7605,-59
1790,-19.4019,-3.7817,-57
1791,-19.3359,3.1883,-57
1792,-19.4238,-5.9196,-59
1793,-19.4019,-3.1304,-59
1794,-19.3140,5.9717,-57
1795,-19.3799,-1.2173,-57
1796,-19.4238,-5.4901,-58
1797,-19.3579,1.6507,-58
1798,-19.3579,1.4857,-59
1799,-19.4019,-3.0574,-59
1800,-19.3579,1.6428,-57
1801,-19.4678,-9.5078,-57
1802,-19.3799,0.2321,-54
1803,-19.4238,-4.1857,-54
1804,-19.3799,0.6274,-56
1805,-19.4019,-1.6326,-56
1806,-19.3359,5.1225,-57
1807,-19.4019,-1.9816,-57
1808,-19.4019,-1.7834,-57
1809,-19.4019,-1.6051,-57
1810,-19.4238,-3.6418,-57
1811,-19.4458,-5.4749,-57
1812,-19.3579,3.8616,-56
1813,-19.3799,1.2782,-56
1814,-19.3579,3.3477,-59
1815,-19.3799,0.8156,-59
1816,-19.3799,0.7341,-58
1817,-19.3579,2.8579,-58
1818,-19.3140,6.9667,-59
1819,-19.4238,-4.7163,-59
1820,-19.3579,2.3471,-56
1821,-19.3799,-0.0849,-56
1822,-19.3579,2.1209,-58
1823,-19.4238,-4.6830,-58
1824,-19.4238,-4.2147,-56
1825,-19.4019,-1.5960,-56
1826,-19.3359,5.1554,-57
1827,-19.4019,-1.9519,-57
1828,-19.3799,0.4405,-57
1829,-19.3579,2.5938,-57
1830,-19.4019,-2.0602,-59
1831,-19.4019,-1.8541,-59
1832,-19.3359,4.9231,-57
1833,-19.4458,-6.5556,-57
1834,-19.4019,-1.5055,-55
1835,-19.3579,3.0396,-55
1836,-19.4019,-1.6589,-60
1837,-19.3579,2.9015,-60
1838,-19.2480,13.5977,-59
1839,-19.3140,5.6461,-59
1840,-19.4019,-3.7075,-61
1841,-19.3140,5.4523,-61
1842,-19.4238,-6.0793,-61
1843,-19.3359,3.3177,-61
1844,-19.4458,-8.0004,-60
1845,-19.3359,3.7860,-60
1846,-19.4019,-3.1844,-60
1847,-19.3140,5.9231,-60
1848,-19.4019,-3.4583,-61
1849,-19.4238,-5.3097,-61
1850,-19.4019,-2.5815,-56
1851,-19.3579,2.0712,-56
1852,-19.5557,-17.9113,-59
1853,-19.4019,-0.7393,-59
1854,-19.4458,-5.0599,-58
1855,-19.4678,-6.7512,-58
1856,-19.4238,-1.6815,-55
1857,-19.4238,-1.5134,-55
1858,-19.4458,-3.5593,-57
1859,-19.4019,1.1911,-57
1860,-19.4019,1.0720,-59
1861,-19.4019,0.9648,-59
1862,-19.3799,3.0656,-59
1863,-19.3579,4.9563,-59
1864,-19.3799,2.2634,-60
1865,-19.3579,4.2343,-60
1866,-19.4897,-9.3727,-60
1867,-19.3579,4.7482,-60
1868,-19.4019,-0.1212,-60
1869,-19.3579,4.2855,-60
1870,-19.3799,1.6597,-60
1871,-19.5337,-13.8872,-60
1872,-19.2920,11.6715,-52
1873,-19.3579,3.9125,-52
1874,-19.4238,-3.0705,-60
1875,-19.2920,10.4201,-60
1876,-19.4019,-1.6082,-63
1877,-19.4458,-5.8419,-63
1878,-19.3799,1.3341,-56
1879,-19.4458,-5.3911,-56
1880,-19.4678,-7.0493,-56
1881,-19.4678,-6.3444,-56
1882,-19.4019,0.8819,-55
1883,-19.4678,-5.7981,-55
1884,-19.4238,-0.8238,-56
1885,-19.3799,3.6531,-56
1886,-19.4019,1.0906,-60
1887,-19.4019,0.9815,-60
1888,-19.4678,-5.7084,-59
1889,-19.3799,3.6515,-59
1890,-19.3579,5.4836,-60
1891,-19.3799,2.7380,-60
1892,-19.4458,-4.1276,-60
1893,-19.4678,-5.9121,-60
1894,-19.5337,-11.9127,-56
1895,-19.4238,0.2649,-56
1896,-19.3579,6.8302,-58
1897,-19.4678,-4.8392,-58
1898,-19.4019,2.2366,-56
1899,-19.4458,-2.3816,-56
1900,-19.4458,-2.1435,-57
1901,-19.4238,0.2681,-57
1902,-19.3579,6.8331,-58
1903,-19.3799,3.9525,-58
1904,-19.3799,3.5573,-60
1905,-19.4238,-1.1930,-60
1906,-19.3799,3.3209,-58
1907,-19.4897,-7.9976,-58
1908,-19.4019,1.5913,-55
1909,-19.2041,21.2075,-55
1910,-19.4238,-2.8859,-67
1911,-19.3359,6.1918,-67
1912,-19.4458,-5.4137,-61
1913,-19.4238,-2.6751,-61
1914,-19.4238,-2.4076,-57
1915,-19.4897,-8.7586,-57
1916,-19.4897,-7.8828,-55
1917,-19.5337,-11.4890,-55
1918,-19.4678,-3.7483,-53
1919,-19.3799,5.4156,-53
1920,-19.3799,4.8740,-61
1921,-19.4458,-2.2052,-61
1922,-19.5117,-8.5765,-57
1923,-19.4458,-1.1270,-57
1924,-19.6655,-22.9870,-58
1925,-19.5337,-7.5047,-58
1926,-19.4678,-0.1624,-55
1927,-19.5776,-11.1325,-55
1928,-19.4678,0.9671,-53
1929,-19.4897,-1.3269,-53
1930,-19.4238,5.3976,-58
1931,-19.4678,0.4633,-58
1932,-19.5557,-8.3721,-58
1933,-19.5117,-3.1404,-58
1934,-19.3799,10.3573,-57
1935,-19.4897,-1.6648,-57
1936,-19.5117,-3.6956,-57
1937,-19.3799,9.8576,-57
1938,-19.4238,4.4773,-63
1939,-19.4458,1.8323,-63
1940,-19.4678,-0.5482,-59
1941,-19.5117,-4.8879,-59
1942,-19.4458,2.1927,-56
1943,-19.5776,-11.2102,-56
1944,-19.4897,-1.3001,-53
1945,-19.3140,16.4080,-53
1946,-19.5117,-5.0082,-65
1947,-19.5776,-11.0991,-65
1948,-19.5117,-3.3974,-53
1949,-19.4897,-0.8604,-53
1950,-19.5117,-2.9716,-58
1951,-19.5337,-4.8717,-58
1952,-19.4897,0.0100,-56
1953,-19.4678,2.2062,-56
1954,-19.4458,4.1829,-59
1955,-19.5117,-2.8272,-59
1956,-19.5117,-2.5445,-57
1957,-19.5557,-6.6846,-57
1958,-19.4458,4.9702,-55
1959,-19.5337,-4.3159,-55
1960,-19.4678,2.7075,-56
1961,-19.5776,-8.5496,-56
1962,-19.6216,-12.0891,-54
1963,-19.5337,-2.0912,-54
1964,-19.4238,9.1043,-57
1965,-19.4678,3.7993,-57
1966,-19.5337,-3.1724,-60
1967,-19.4458,5.9339,-60
1968,-19.5117,-1.2513,-61
1969,-19.2700,23.0438,-61
1970,-19.5557,-7.8251,-69
1971,-19.5776,-9.2398,-69
1972,-19.4458,4.8677,-57
1973,-19.5776,-8.8026,-57
1974,-19.5776,-7.9224,-54
1975,-19.5337,-2.7356,-54
1976,-19.5117,-0.2648,-57
1977,-19.5117,-0.2383,-57
1978,-19.5117,-0.2145,-58
1979,-19.5776,-6.7848,-58
1980,-19.5337,-1.7118,-55
1981,-19.5337,-1.5406,-55
1982,-19.5117,0.8107,-57
1983,-19.4458,7.3214,-57
1984,-19.5117,-0.0025,-61
1985,-19.5557,-4.3968,-61
1986,-19.4897,2.6347,-56
1987,-19.5557,-4.2206,-56
1988,-19.4678,4.9905,-56
1989,-19.5996,-8.6921,-56
1990,-19.5557,-3.4284,-54
1991,-19.5557,-3.0855,-54
1992,-19.5776,-4.9742,-57
1993,-19.5337,-0.0823,-57
1994,-19.5337,-0.0741,-58
1995,-19.6436,-11.0530,-58
1996,-19.5996,-5.5531,-53
1997,-19.5557,-0.6033,-53
1998,-19.6216,-7.1348,-58
1999,-19.4458,11.1568,-58
